Subject,Проверенная запись,Источники,Качество проверки,Error
https://www.youtube.com/watch?v=Zs6UDYnmKZA,"Канал: ANOMALY | Original Series (URL канала: https://www.youtube.com/@AnomalyUFOSeries); Язык: en; Заголовок: ANOMALY | EPISODE 1 | USO; Дата: 2026-02-26; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 749; Тип: другое; Серийность: серийный короткометражный эпизод; на YouTube-канале опубликованы Episode 1 USO, Episode 2 RAVEN и Episode 3 TR-3B; повторяющиеся элементы/персонажи включают Amber и общую вселенную ANOMALY; Подходит: да; Хук: чёрный экран с текстом «71% OF PLANET EARTH IS OCEAN» и «OVER 80% OF IT REMAINS UNEXPLORED», на фоне низкий зловещий гул; Конфликт: remote viewer по координатам из запечатанного конверта пытается описать подводную цель, испытывая холод и давление; он теряет связь, затем описывает массивный быстро движущийся объект, который не похож на животное или подводную лодку; Поворот: видение remote viewer получает визуальное подтверждение, когда над океаном рядом с серфером появляется гигантский гладкий капсульный объект; Финал: серфер наблюдает зависший над водой объект, после чего следует монтаж газетных заголовков, документов CIA/Star Gate, изображений предполагаемой подводной базы у Малибу и стилизованной военной съёмки капсульного «Тик-Така» с титрами; Соседний эпизод: https://www.youtube.com/watch?v=L-ZHPlVa4do",https://www.youtube.com/watch?v=Zs6UDYnmKZA\nhttps://www.youtube.com/@AnomalyUFOSeries\nhttps://www.imdb.com/title/tt42357340/\nhttps://www.youtube.com/watch?v=L-ZHPlVa4do,"высокое — заголовок, канал, дату, серийность, соседний эпизод и сюжетные признаки подтверждены прямой страницей/каналом, IMDb и анализом самого видео; YouTube показывал только округлённые 1.3M просмотров и 76.6K подписчиков, поэтому точные числа не подставлены.",
https://www.youtube.com/watch?v=_hTSrSkntEI,"Канал: AI Fun Cartoons; Язык: en; Заголовок: “The Dream Machine 😴 | Funny Puppy & Robot Adventure | AI Fun Cartoons Episode 3 #viralvideo; Дата: не найдено; Просмотры: 12; Подписчики: 118; Длительность_с: 361; Тип: другое; Серийность: серийный мультфильм, Episode 3; повторяющиеся персонажи — щенок Max, робот R2 и синяя птичка Luna; подтверждённые соседние эпизоды Episode 1 и Episode 2; Подходит: да; Хук: в первые 1–3 секунды показан спящий щенок Max в красной будке, закадровый голос говорит, что некоторые сны кажутся слишком реальными; Конфликт: робот сканирует спящего щенка, тот исчезает во вспышке, после чего R2 и Luna входят через Dream Machine в непредсказуемый мир снов и сталкиваются с нарушенной гравитацией, ожившими пончиками и монстрами; Поворот: в мире снов появляется предупреждение LOW BATTERY, пространство начинает разрушаться и распадаться на разноцветные кубики/пиксели, героям приходится спасаться через радужный портал; Финал: герои выбираются в реальный мир, затем показана нарезка новых приключений и экран Coming Soon с анонсом Episode 4 и призывом подписаться; Соседний эпизод: https://www.youtube.com/watch?v=FJ0Ca98owYs",https://www.youtube.com/watch?v=_hTSrSkntEI\nhttps://www.youtube.com/@AIFunCartoons-i4n/videos\nhttps://www.youtube.com/watch?v=FJ0Ca98owYs\nhttps://www.youtube.com/watch?v=6snspcdcch8,"высокое — заголовок, канал, подписчики, просмотры, длительность и серийность подтверждены страницами YouTube, сюжет проверен просмотром/мультимодальным анализом ролика, но точная дата публикации публично не извлеклась из-за ограничения YouTube для неавторизованного просмотра.",
https://www.youtube.com/watch?v=eNogxi2tj8Y,"Канал: AI Fun Cartoons (URL канала: https://www.youtube.com/@AIFunCartoons-i4n); Язык: en; Заголовок: 😂 Lazy Boy vs Angry Remote & Coffee Mug’s Revenge ☕ | Talking Objects Universe Ep. 3 & 4#viralvideo; Дата: не найдено; Просмотры: 11; Подписчики: 118; Длительность_с: 193; Тип: другое; Серийность: Talking Objects Universe, двойной выпуск Ep. 3 & 4; повторяющиеся архетипы/персонажи — ленивый мальчик/человек и ожившие предметы (пульт, кружка, будильник, ноутбук); в финале прямо анонсирован следующий эпизод про ответный удар будильника; Подходит: да; Хук: в первые 1–3 секунды мальчик в синей пижаме лежит на оранжевом диване, рядом плачущее антропоморфное оранжевое существо, а на фоне телевизор с сердитым лицом; Конфликт: ленивые люди пытаются бездействовать и уклоняться от дел, тогда как ожившие предметы быта требуют активности/пробуждения/работы и противостоят им; Поворот: единого сквозного поворота не найдено — это компиляция коротких скетчей; в отдельных сценах предметы начинают физически воздействовать на людей или саботировать их, включая пульт, заставляющий мальчика двигаться, и кружку, намеренно выливающую кофе; Финал: мальчик сидит за ноутбуком рядом с антропоморфными кружкой и будильником; на экране появляется персонаж в кепке и говорит «Next episode, the alarm clock strikes back», после чего будильник и кружка смеются, а мальчик вздыхает; Соседний эпизод: https://www.youtube.com/watch?v=ntva7eQ5I0w",https://www.youtube.com/watch?v=eNogxi2tj8Y\nhttps://www.youtube.com/@AIFunCartoons-i4n/videos\nhttps://www.youtube.com/watch?v=ntva7eQ5I0w,"высокое — заголовок, канал, URL канала, просмотры, подписчики и длительность подтверждены открытыми страницами YouTube, сюжет и язык дополнительно проверены анализом самого ролика, но точная дата публикации публично не отображалась из-за ограничения страницы.",
https://www.youtube.com/watch?v=eQVefCEDS1Q,"Канал: Jokes of the 13th school (@schooljokes), URL канала: https://www.youtube.com/@schooljokes; Язык: ru; Заголовок: POSED AS A TEACHER! 🤯 Nastya Zavadskaya declared WAR and an obtuse angle (Episode 298) \""Pranks of School 13\""; Дата: 2026-07-13; Просмотры: 229; Подписчики: 8350; Длительность_с: 418; Тип: другое; Серийность: да — Episode 298 проекта «Приколы 13-й школы»; в ролике прямо заявлена очередная серия, проект имеет повторяющихся школьных персонажей и канал ведёт многосерийный сериал; Подходит: да; Хук: в первые 1–3 секунды девушка-подросток за школьной партой обращается к зрителям по-русски («Привет, ребята! Вы знаете, мы тут как-то посчитали…»), пока на фоне кривляется парень в очках; Конфликт: ролик-альманах из трёх школьных скетчей: ученики не верят новому молодому человеку, что он учитель; учитель требует от Мосина объяснить пустые места и незнание геометрии; ученики обсуждают расставание пары из параллельного класса; Поворот: комедийные панчлайны в конце скетчей — молодой учитель доказывает статус фразой «А голову ты дома не забыл?», пустое место в тетради оказывается «местом для рекламы», а расставание объясняется несовпадением «религиозных взглядов», потому что парень не признал девушку «богиней»; Финал: ведущие сообщают, что «очередная серия закончилась», прощаются, на фоне продолжаются школьные гэги, затем появляется заставка «Киноцентр Евгения Крыжановского»; Соседний эпизод: https://www.youtube.com/watch?v=ZJV7QsQWyKE",https://www.youtube.com/watch?v=eQVefCEDS1Q\nhttps://www.youtube.com/@schooljokes\nhttps://www.youtube.com/playlist?list=PLPDS-PI4mulfoVbknmTOjkgvABukm2OWP\nhttps://www.youtube.com/watch?v=ZJV7QsQWyKE\nhttps://www.kinopoisk.ru/series/4434017/,"среднее — заголовок, дата, длительность, просмотры и канал подтверждены открытой выдачей YouTube/страницей канала, а сюжет и серийность проверены анализом самого ролика; прямая страница ролика была ограничена антибот-проверкой, поэтому независимый трекер и точный публичный счётчик на самой watch-странице не подтверждены.",
https://www.youtube.com/watch?v=f6Fcisl3_eg,"Канал: Matthew Raymond Extra (URL канала: https://www.youtube.com/channel/UCq4F5g76v_gU3ALL8ORXxEA); Язык: en; Заголовок: Tyrone Becomes a Bad COP! 👮‍♂️ (GTA 5 Gameplay); Дата: 2026-07-21; Просмотры: 17000; Подписчики: 92900; Длительность_с: 1228; Тип: другое; Серийность: серийный/повторяемый формат GTA 5 с повторяющимся персонажем Tyrone и мультяшным аватаром Matthew Raymond; Подходит: да; Хук: в первые 1–3 секунды персонаж в красной футболке и камуфляжном жилете идёт по городской проезжей части, рядом проезжают полицейская и чёрная машины, внизу появляется мультяшный персонаж в полицейской фуражке; Конфликт: Tyrone пытается играть полицейского в GTA V, угоняет патрульные машины и останавливает водителей, но провоцирует хаос, перестрелки, полицейские преследования и смерти; Поворот: единого сюжетного твиста не обнаружено — комедийная эскалация строится на повторяющихся неудачах, включая гибель от полиции, аварий, других игроков и взрыв собственной машины; Финал: герой стоит у кирпичной стены, закадровый голос просит комментировать и подписаться, затем появляется заставка Matthew Raymond; Соседний эпизод: https://www.youtube.com/watch?v=YNiOqlkbk9M",https://www.youtube.com/watch?v=f6Fcisl3_eg\nhttps://www.youtube.com/channel/UCq4F5g76v_gU3ALL8ORXxEA\nhttps://www.youtube.com/watch?v=YNiOqlkbk9M\nhttps://www.youtube.com/c/MatthewRaymondExtra,"среднее — сюжет, язык, горизонтальный формат и длительность подтверждены анализом самого публичного видео, а дата, просмотры и подписчики взяты из открытых индексируемых страниц; прямая страница YouTube на момент проверки показывала антибот-блокировку.",
https://www.youtube.com/watch?v=f_PRmFegQC8,"Канал: @AI Движение; Язык: ru; Заголовок: кошки ставшие рабами леопардда 2; Дата: 2025-12-28; Просмотры: 1170; Подписчики: 43; Длительность_с: 57; Тип: Shorts; Серийность: 2-я серия; в начале ролика указано «2-Серия», в финале анонсирована 3-я серия после 20 лайков; повторяющиеся персонажи: антропоморфный леопард в шляпе/плаще, полосатый кот-рыцарь, крыса-маг и маленькие чёрные котята; Подходит: да; Хук: текстовая заставка «2-Серия», затем динамичная битва на мечах в лесу между леопардом и полосатым котом; Конфликт: полосатый кот побеждает леопарда и освобождает чёрных котят, после чего леопард и крыса-маг опасаются гнева неизвестного босса из-за вмешательства нового кота; Поворот: крыса/мышь-маг в тёмной пещере с помощью магического портала возвращает/призывает поверженного леопарда; Финал: леопард говорит, что у него есть «другой план», зловеще смеётся, затем ролик обрывается на призыве набрать 20 лайков для 3-й серии; Соседний эпизод: не найдено",https://www.youtube.com/watch?v=f_PRmFegQC8\nhttps://www.youtube.com/shorts/f_PRmFegQC8\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=f_PRmFegQC8&format=json\nhttps://www.youtube.com/@AIvideo123-k6t,"высокое — заголовок, канал, URL канала, язык, дата, просмотры, подписчики и длительность подтверждены открытым представлением YouTube/oEmbed; сюжет и серийность проверены по самому ролику, но URL соседней серии публично не найден.",
https://www.youtube.com/watch?v=gd2rGcZuRnw,"Канал: Сделай выбор (URL канала: https://www.youtube.com/channel/UCROwDE8oOWuIxOYN84JNbag); Язык: ru; Заголовок: Что ты выберешь? Часть 57 - Я вернулся #shorts; Дата: не найдено; Просмотры: 48000; Подписчики: 647000; Длительность_с: не найдено; Тип: Shorts; Серийность: да — в заголовке явно указана «Часть 57», канал описывает формат «Что ты выберешь?» и публикует новые видео ежедневно; Подходит: да; Хук: в первые 1–3 секунды показываются корова, лежащая на кровати, и спящий человек; звучит вопрос и появляется выбор «Спать на животе или Спать на спине»; Конфликт: сюжетного конфликта не найдено, форматный конфликт — необходимость выбирать между двумя противопоставленными вариантами; Поворот: не найдено — ролик линейно показывает последовательность вопросов «Что бы ты выбрал» на фоне геймплея Minecraft; Финал: ролик заканчивается после показа процентного соотношения голосов для последнего выбора «Иметь редкое имя ИЛИ Иметь популярное имя», без сюжетной развязки; Соседний эпизод: не найдено",https://www.youtube.com/watch?v=gd2rGcZuRnw\nhttps://www.youtube.com/channel/UCROwDE8oOWuIxOYN84JNbag\nhttps://www.tiktok.com/@sdelayvibor/video/7296430457342758176\nhttps://www.instagram.com/reel/CwDp3NJttVl/,"среднее — заголовок, канал, URL канала, язык, отображаемые просмотры и подписчики подтверждены прямой страницей YouTube и страницей канала, а сюжет и формат проверены анализом ролика; дата, точная длительность и URL соседнего эпизода публично не подтвердились.",
https://www.youtube.com/watch?v=hocHR87KGjQ,"Канал: ТВ3 - сериалы и шоу (URL канала: https://www.youtube.com/@tv3_international); Язык: ru; Заголовок: ГОРОДСКИЕ ЛЕГЕНДЫ: 1 сезон | 31 серия @tv3_international; Дата: 2025-08-21; Просмотры: не найдено; Подписчики: 200000; Длительность_с: 2721; Тип: другое; Серийность: серийный документально-мистический цикл «Городские легенды», 1 сезон, 31 серия; Подходит: да; Хук: не найдено; Конфликт: не найдено; Поворот: не найдено; Финал: не найдено; Соседний эпизод: https://www.youtube.com/watch?v=V5sDeQ4vbTU",https://www.youtube.com/watch?v=hocHR87KGjQ\nhttps://www.youtube.com/@tv3_international\nhttps://www.youtube.com/playlist?list=PLvgQgKz_pna3FHVOLYGujxnyn-1CVpx6G\nhttps://tv3.ru/video/tushino-v-poiskah-zakoldovannyh-sokrovisch,"среднее — заголовок, канал, язык, дата, длительность, серийность и соседний эпизод подтверждены открытыми страницами, но YouTube показал округлённые просмотры, а первые секунды, поворот и финал не удалось надёжно извлечь из публичной страницы.",
https://www.youtube.com/watch?v=j8GREAGOlIg,"Канал: Jokes of the 13th school (ПРИКОЛЫ 13й ШКОЛЫ); Язык: ru; Заголовок: 🤡 ПОЗОР ПИСАТЕЛЯ В ШКОЛЕ. 302я серия \""Приколы 13й школы\""; Дата: 2026-08-10; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 224; Тип: другое; Серийность: да — 302-я серия многосерийного юмористического формата «Приколы 13-й школы», с повторяющейся заставкой/ведущим Евгением Крыжановским и повторяющимися школьными персонажами; Подходит: да; Хук: на тёмном фоне со звёздами и киноплёнкой появляется мужчина в костюме и красном галстуке, затем заставка «Киноцентр Евгения Крыжановского представляет»; Конфликт: директор приводит в школьный литературный кружок настоящего писателя, а ученики по очереди хвастаются объёмом своих произведений; Поворот: мальчик заявляет, что написал роман на 283 страницы, но объясняет, что в середине книги лишь непрерывно читает звукоподражание скачущей лошади «Тыг-дык, тыг-дык…»; Финал: ошарашенный писатель передаёт букет учителю, прощается с директором и уходит, директор следует за ним, а дети смеются; Соседний эпизод: https://www.youtube.com/watch?v=E691Clj3uF0",https://www.youtube.com/watch?v=j8GREAGOlIg\nhttps://www.youtube.com/channel/UCrhfAcq-nNm_fUom6XU9heg\nhttps://www.youtube.com/channel/UCrhfAcq-nNm_fUom6XU9heg/about\nhttps://www.youtube.com/watch?v=E691Clj3uF0,"среднее — заголовок, канал, дата, длительность, серийность, соседний эпизод и сюжет подтверждены открытой страницей/индексацией и просмотром видеоряда, но текущие просмотры и подписчики публично надёжно не извлечены из-за блокировки страницы YouTube.",
https://www.youtube.com/watch?v=jMpYIMbcVgQ,"Канал: AI Fun Cartoons (URL канала: https://www.youtube.com/@AIFunCartoons-i4n); Язык: en; Заголовок: “Talking Objects Universe: Fan Exposes All + Mirror Roasts Everyone 😂🔥”; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 192; Тип: другое; Серийность: да — ролик входит в повторяемую серию Talking Objects Universe; внутри видео явно объявлены Episode 8 и Episode 9, повторяются персонажи-мальчик, вентилятор, зеркало, расчёска и флакон духов; Подходит: да; Хук: в первые 1–3 секунды вращается потолочный вентилятор над спящим мальчиком, закадровый голос сообщает, что вентилятору надоели чужие глупости; Конфликт: ожившие предметы интерьера агрессивно «прожаривают» мальчика и друг друга, высмеивая сон, запах и причёску; Поворот: предметы начинают направлять «прожарку» друг на друга — зеркало сгибается после просьбы расчёски разоблачить его, затем критике подвергается флакон духов; Финал: зеркало объявляет Episode 9 и обещает «прожарить» весь гардероб, а мальчик и расчёска ждут, когда одежда начнёт плакать; Соседний эпизод: не найдено",https://www.youtube.com/watch?v=jMpYIMbcVgQ\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=jMpYIMbcVgQ&format=json\nhttps://www.youtube.com/@AIFunCartoons-i4n\nhttps://www.youtube.com/watch?v=ntva7eQ5I0w,"среднее — заголовок, канал, URL канала, длительность и серийность подтверждены прямым oEmbed/канальной страницей и анализом самого ролика, но YouTube был недоступен из-за страницы anti-bot, поэтому дата, текущие просмотры, подписчики и URL соседнего выпуска не найдены.",
https://www.youtube.com/watch?v=kw0iBjwDong,"Канал: Cat Dog Diary (URL канала: https://www.youtube.com/@CatDogDiary-6868); Язык: en; Заголовок: My Terrified Rescue Kitten Couldn't Resist My Rescue Puppy After Just 24 Hours; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 311; Тип: другое; Серийность: да — ролик входит в повторяющуюся серию Cat Dog Diary о знакомстве и сближении спасённого котёнка и щенка; на странице канала рядом опубликованы ролики с теми же персонажами и повторяющейся сюжетной схемой; Подходит: да; Хук: в первые 1–3 секунды серо-белый котёнок и коричневый щенок-такса играют на белом коврике, котёнок встаёт на задние лапы и шутливо отбивается от щенка; Конфликт: котёнок и щенок активно борются, гоняются друг за другом и делят игрушки, поэтому их совместимость и переход от настороженности к доверию становятся центральным напряжением; Поворот: примерно на 03:58 активная игра прекращается, уставший щенок забирается в мягкую лежанку, затем к нему присоединяется котёнок; Финал: крупный план котёнка и щенка, мирно спящих, прижавшись друг к другу в лежанке; Соседний эпизод: https://www.youtube.com/watch?v=Zot2rVsMuBQ",https://www.youtube.com/watch?v=kw0iBjwDong\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=kw0iBjwDong&format=json\nhttps://www.youtube.com/@CatDogDiary-6868/videos\nhttps://www.youtube.com/@CatDogDiary-6868/about\nhttps://www.youtube.com/channel/UCmzO97ypyUKqA1pGEAzmmGA\nhttps://www.youtube.com/watch?v=Zot2rVsMuBQ,"среднее — заголовок, канал, URL канала, длительность, язык, формат и сюжет подтверждены страницей ролика/канала и визуальным анализом, но точные дата публикации, текущие просмотры и число подписчиков публично отображались только относительно или округлённо и поэтому помечены как не найдено.",
https://www.youtube.com/watch?v=mG7sxxfpl3w,"Канал: GoodShort Moments (https://www.youtube.com/@GoodShortMoments-1); Язык: en; Заголовок: Ungrateful family faces his wrath💥Found A Homeless Genius To Save My Company😈 #goodshort; Дата: 2026-04-25; Просмотры: 902153; Подписчики: не найдено; Длительность_с: 1751; Тип: вертикальный эпизод; Серийность: да — 2-й из 3 видео в публичном плейлисте Found A Homeless Genius To Save My Company; повторяющиеся персонажи Ethan Dalton и Richard Harrington; Подходит: да; Хук: в первые 1–3 секунды женщина в чёрном платье входит в помещение с телохранителями, один телохранитель поднимает с колен мужчину в коричневом костюме; Конфликт: компания Richard Harrington на грани банкротства, приёмные дети вместе с соперником Samuel West пытаются отобрать её, пока Richard ищет деньги для сотрудников и лечения жены; Поворот: в момент, когда Richard готов подписать передачу компании, появляется CEO Ethan Dalton, оказавшийся мальчиком, которому Richard помог 15 лет назад; Финал: личность Ethan раскрыта, противники потрясены, их план рушится, ролик заканчивается клиффхэнгером и логотипом приложения; Соседний эпизод: https://www.youtube.com/watch?v=SXcABNri7Dc",https://www.youtube.com/watch?v=mG7sxxfpl3w\nhttps://www.youtube.com/playlist?list=PLsayEnmpsGe-n7X42EN64kZKe6ptj7S4j\nhttps://www.youtube.com/@GoodShortMoments-1\nhttps://www.goodshort.com/drama/found-a-homeless-genius-to-save-my-company-31001349156,"высокое — заголовок, канал, дата, просмотры и длительность подтверждены страницей YouTube, серийность и соседние эпизоды публичным плейлистом, а сюжетные признаки проверены по описанию и анализу доступного видеоряда; точное число подписчиков публично не показано.",
https://www.youtube.com/watch?v=nDV3aylmJXk,"Канал: Cat Dog Diary (URL канала: https://www.youtube.com/channel/UCmzO97ypyUKqA1pGEAzmmGA); Язык: en; Заголовок: My Terrified Rescue Kitten and Puppy: 24 Hours to Their First Nap Together; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 255; Тип: другое; Серийность: повторяемый формат историй о знакомстве и сближении спасённых котят/щенков; на странице ролика отображаются другие эпизоды Cat Dog Diary с теми же повторяющимися персонажами и мотивами, включая ролик про первую встречу щенка и котёнка; Подходит: да; Хук: в первые 1–3 секунды коричневый щенок делает резкие игровые выпады к маленькому рыжему котёнку, а котёнок отбивается лапой; Конфликт: гиперактивный щенок настойчиво преследует и тормошит котёнка, тогда как котёнок обороняется, шипит и пытается уйти; Поворот: примерно с 03:33 щенок перестаёт преследовать котёнка и спокойно лежит в лежанке, после чего около 03:43 котёнок сам подходит и забирается к нему; Финал: котёнок прижимается к щенку, и оба мирно засыпают вместе в одной лежанке; Соседний эпизод: https://www.youtube.com/watch?v=7h2ImYgKSKw",https://www.youtube.com/watch?v=nDV3aylmJXk\nhttps://www.youtube.com/channel/UCmzO97ypyUKqA1pGEAzmmGA\nhttps://www.youtube.com/@CatDogDiary-6868/videos\nhttps://www.youtube.com/watch?v=7h2ImYgKSKw\nhttps://www.youtube.com/watch?v=oQc5kD7UCBo,"среднее — заголовок, канал, отображаемые на странице просмотры/подписчики, соседние эпизоды и сюжет сверены по открытым источникам, но точная дата и точные числовые значения просмотров/подписчиков публично не раскрыты в доступном срезе.",
https://www.youtube.com/watch?v=nT20jRkkM9A,"Канал: Яндекс Go (URL: https://www.youtube.com/@yandextaxi); Язык: ru; Заголовок: Мини-сериал Алиса | S1E3 | Старик и автопилот; Дата: 2020-04-16; Просмотры: 280746; Подписчики: не найдено; Длительность_с: 735; Тип: другое; Серийность: Да — третий эпизод мини-сериала из пяти эпизодов «Алиса», с повторяющимся бортовым компьютером Алиса; Подходит: да; Хук: первые 1–3 секунды — чёрный экран с маркировкой «12+», затем последовательно появляются логотипы Яндекс Такси, Medialab, screenlife, Bazelevs и SXSW 2020; Конфликт: пожилой пассажир Семён Игнатьевич, бывший водитель, конфликтует с беспилотным такси и современными технологиями, а также раздражается на внука Митю, который не отрывается от планшета; Поворот: примерно с 07:50 автомобиль в лесу глохнет, загораются индикаторы неисправности, а Алиса сообщает о системном сбое и прибытии аварийной службы через 49 минут; Финал: дед устраняет неисправность вне видимости камеры, занимает водительское место и вручную довозит внука, после чего Алиса благодарит его и ставит Семёну Игнатьевичу оценку «5 звёзд»; Соседний эпизод: https://www.youtube.com/watch?v=RHha8JchjQ4",https://www.youtube.com/watch?v=nT20jRkkM9A\nhttps://www.youtube.com/playlist?list=PLlxU5Jubs4PUWN8jiTK-WxRMRwpV7nNjc\nhttps://www.youtube.com/watch?v=RHha8JchjQ4\nhttps://www.youtube.com/@yandextaxi\nhttps://vk.com/video-163599891_456239063\nhttps://ok.ru/video/1977940054438,"высокое — заголовок, канал, дата, просмотры, длительность, описание конфликта и серийность подтверждены прямой страницей/плейлистом YouTube и независимыми открытыми страницами; точное число подписчиков недоступно, поскольку YouTube показывает только округлённое значение 51.8K.",
https://www.youtube.com/watch?v=nYn2Q6IAkQQ,"Канал: Matthew Raymond (URL канала: https://www.youtube.com/@MatthewRaymond); Язык: en; Заголовок: Tyrone Got EXPELLED! (Pt. 2) 😡🚌; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 869; Тип: другое; Серийность: да — в заголовке прямо указано Pt. 2, описание на YouTube называет ролик второй частью истории об исключении Tyrone; повторяющиеся персонажи: Tyrone, LaBoogie, Tutor Thomas и другие персонажи семейной/школьной вселенной Matthew Raymond; Подходит: да; Хук: в первые 1–3 секунды заявляется, что это вторая часть истории об исключении Tyrone, показываются анимированные персонажи и сообщается, что семья устала от репетитора Thomas и пытается от него избавиться; Конфликт: семья безуспешно пытается прогнать или уволить репетитора Thomas, после чего добивается возвращения Tyrone в школу; Поворот: план с необычным блюдом для директора срабатывает, Tyrone принимают обратно, но в школе он обнаруживает, что Tutor Thomas стал новым помощником учителя; Финал: Tutor Thomas радостно приветствует класс, играя на барабане, Tyrone в ужасе кричит, после чего появляется голосование за тему следующего сериала; Соседний эпизод: https://www.youtube.com/watch?v=Zt-TV7FNa44",https://www.youtube.com/watch?v=nYn2Q6IAkQQ\nhttps://www.youtube.com/@MatthewRaymond/videos\nhttps://www.youtube.com/@MatthewRaymond\nhttps://www.youtube.com/watch?v=Zt-TV7FNa44,"среднее — заголовок, канал, URL канала, округлённые публичные метрики, описание и серийность подтверждены страницами YouTube, сюжет проверен анализом самого ролика, но точная дата и неокруглённые текущие просмотры/подписчики не были публично доступны в открытой выдаче.",
https://www.youtube.com/watch?v=ns_Edd-1hiI,"Канал: XCVmind (URL канала: https://www.youtube.com/@XCVmind); Язык: ru; Заголовок: Аномалия (1-4) серии; Дата: не найдено; Просмотры: не найдено; Подписчики: не найдено; Длительность_с: 840; Тип: другое; Серийность: сборник/компиляция серий 1–4 веб-сериала «Аномалия»; повторяющиеся персонажи: Алиса, рыжий кот, отец, бабушка, дедушка и трое мужчин; Подходит: да; Хук: в первые 1–3 секунды быстрая нарезка — девушка в душе, белая «Нива» на фоне красного неба и гигантского парящего куба, многоногий монстр преследует машину, девушка с киркой у разрытой земли; на кадрах надпись «АНОМАЛИЯ»; Конфликт: 31 декабря 2007 года в Новосибирске начинается аномалия — гигантский чёрный куб, красные молнии, трещины и теневые монстры; Алиса пытается выжить, спасти кота и добраться до родственников, сталкиваясь также с вооружёнными людьми; Поворот: после побега из города и прибытия к бабушке и дедушке сосед приходит с ружьём и убивает их; Финал: Алиса хоронит бабушку и дедушку, остаётся в деревне с котом и в слезах спрашивает «Что мне делать, пап?», после чего идут титры; Соседний эпизод: https://www.youtube.com/watch?v=JK_ACLIqAmM",https://www.youtube.com/watch?v=ns_Edd-1hiI\nhttps://www.youtube.com/@XCVmind/videos\nhttps://www.youtube.com/@XCVmind\nhttps://www.youtube.com/oembed?url=https://www.youtube.com/watch?v=ns_Edd-1hiI&format=json\nhttps://www.youtube.com/watch?v=JK_ACLIqAmM,"среднее — заголовок, канал, длительность, сюжет и соседний эпизод подтверждены открытой страницей YouTube/канала и визуальным анализом ролика, но YouTube показал только округлённые просмотры и подписчиков, а точная дата публикации публично не извлеклась.",
https://www.youtube.com/watch?v=ntva7eQ5I0w,"Канал: AI Fun Cartoons (URL канала: https://www.youtube.com/@AIFunCartoons-i4n); Язык: en; Заголовок: Talking Objects Universe 🎭 | Episode 1 & 2 | Funny Everyday Items 😂 | The Lazy Morning Chronicles ☕🪥; Дата: 2025-10-27; Просмотры: 60; Подписчики: 118; Длительность_с: 192; Тип: другое; Серийность: да — серия Talking Objects Universe, в ролике объединены Episode 1 и Episode 2; повторяющиеся персонажи/объекты: мальчик и говорящие бытовые предметы, включая чашку, зубную щётку и зеркало; Подходит: да; Хук: не найдено — первые 1–3 секунды напрямую не подтверждены доступными публичными данными; Конфликт: по описанию, утренний спор «ленивой чашки» и «сердитой зубной щётки», затем разногласия команды о гигиене, кофе и командной работе; Поворот: не найдено — отдельный сюжетный поворот в доступном публичном описании не выделен; Финал: не найдено — описание содержит призыв смотреть до конца, но фактическая развязка не подтверждена; Соседний эпизод: https://www.youtube.com/watch?v=eNogxi2tj8Y",https://www.youtube.com/watch?v=ntva7eQ5I0w\nhttps://www.youtube.com/@AIFunCartoons-i4n\nhttps://m.youtube.com/@AIFunCartoons-i4n/videos?view=0&sort=dd&shelf_id=2\nhttps://www.youtube.com/watch?v=eNogxi2tj8Y\nhttps://www.youtube.com/watch?v=6SL5gsfPEMY,"высокое — заголовок, канал, URL канала, дата, просмотры, подписчики, длительность и серийность подтверждены публичными страницами YouTube; детали первых секунд, поворота и финала не доступны в подтверждаемом открытом описании и поэтому помечены как «не найдено».",
